task_idx,dataset_id,objective,edit_budget,seed,method,beta,n_proposals,n_selected,n_labeled,labeled_fraction,functional_hit_rate_labeled,joint_success_rate_labeled,first_functional_rank,mean_edit_distance,mean_prior_function_prob,mean_plm_score
3,F7YBW8_MESOW_Aakre_2015,novelty,2,0,editguard_diffusion_dplm,2.0,80,50,2,0.04,1.0,1.0,,1.22,0.45388914176657325,
3,F7YBW8_MESOW_Aakre_2015,novelty,2,1,editguard_diffusion_dplm,0.0,100,50,0,0.0,,,,1.46,0.39710211936182327,
3,F7YBW8_MESOW_Aakre_2015,novelty,2,1,editguard_diffusion_dplm,0.5,100,50,0,0.0,,,,1.4,0.4183780025671707,
3,F7YBW8_MESOW_Aakre_2015,novelty,2,1,editguard_diffusion_dplm,1.0,100,50,0,0.0,,,,1.34,0.43407189137482066,
3,F7YBW8_MESOW_Aakre_2015,novelty,2,1,editguard_diffusion_dplm,2.0,100,50,0,0.0,,,,1.2,0.4677493429023047,
3,F7YBW8_MESOW_Aakre_2015,novelty,2,2,editguard_diffusion_dplm,0.0,103,50,0,0.0,,,,1.58,0.36244390260761866,
3,F7YBW8_MESOW_Aakre_2015,novelty,2,2,editguard_diffusion_dplm,0.5,103,50,0,0.0,,,,1.52,0.375172566269451,
3,F7YBW8_MESOW_Aakre_2015,novelty,2,2,editguard_diffusion_dplm,1.0,103,50,0,0.0,,,,1.48,0.3842193775692139,
3,F7YBW8_MESOW_Aakre_2015,novelty,2,2,editguard_diffusion_dplm,2.0,103,50,0,0.0,,,,1.44,0.3908540093968494,
3,F7YBW8_MESOW_Aakre_2015,novelty,2,3,editguard_diffusion_dplm,0.0,97,50,2,0.04,1.0,1.0,,1.18,0.4638057313239141,
3,F7YBW8_MESOW_Aakre_2015,novelty,2,3,editguard_diffusion_dplm,0.5,97,50,2,0.04,1.0,1.0,,1.12,0.48852056319412485,
3,F7YBW8_MESOW_Aakre_2015,novelty,2,3,editguard_diffusion_dplm,1.0,97,50,2,0.04,1.0,1.0,,1.08,0.5038139965361746,
3,F7YBW8_MESOW_Aakre_2015,novelty,2,3,editguard_diffusion_dplm,2.0,97,50,2,0.04,1.0,1.0,,1.04,0.5222931391956883,
3,F7YBW8_MESOW_Aakre_2015,novelty,2,4,editguard_diffusion_dplm,0.0,136,50,1,0.02,1.0,1.0,,1.44,0.4251954171853805,
3,F7YBW8_MESOW_Aakre_2015,novelty,2,4,editguard_diffusion_dplm,0.5,136,50,1,0.02,1.0,1.0,,1.34,0.4527190563244266,
3,F7YBW8_MESOW_Aakre_2015,novelty,2,4,editguard_diffusion_dplm,1.0,136,50,1,0.02,1.0,1.0,,1.32,0.458198455142379,
3,F7YBW8_MESOW_Aakre_2015,novelty,2,4,editguard_diffusion_dplm,2.0,136,50,1,0.02,1.0,1.0,,1.24,0.4803300110500964,
4,F7YBW8_MESOW_Aakre_2015,fragility_aware,2,0,editguard_diffusion_dplm,0.0,98,50,0,0.0,,,,1.3,0.46354982309783155,
4,F7YBW8_MESOW_Aakre_2015,fragility_aware,2,0,editguard_diffusion_dplm,0.5,98,50,0,0.0,,,,1.24,0.479814439123147,
4,F7YBW8_MESOW_Aakre_2015,fragility_aware,2,0,editguard_diffusion_dplm,1.0,98,50,0,0.0,,,,1.22,0.48482719481649394,
4,F7YBW8_MESOW_Aakre_2015,fragility_aware,2,0,editguard_diffusion_dplm,2.0,98,50,0,0.0,,,,1.18,0.49810612183304415,
4,F7YBW8_MESOW_Aakre_2015,fragility_aware,2,1,editguard_diffusion_dplm,0.0,94,50,0,0.0,,,,1.36,0.41832091296526847,
4,F7YBW8_MESOW_Aakre_2015,fragility_aware,2,1,editguard_diffusion_dplm,0.5,94,50,0,0.0,,,,1.32,0.42793968578521807,
4,F7YBW8_MESOW_Aakre_2015,fragility_aware,2,1,editguard_diffusion_dplm,1.0,94,50,0,0.0,,,,1.26,0.4444786564900184,
4,F7YBW8_MESOW_Aakre_2015,fragility_aware,2,1,editguard_diffusion_dplm,2.0,94,50,0,0.0,,,,1.24,0.4498479336711972,
