task_idx,dataset_id,objective,edit_budget,seed,method,n_selected,functional_hit_rate,mean_fitness,best_fitness,mean_edit_distance,constraint_satisfaction_rate,joint_success_rate
10,F7YBW8_MESOW_Aakre_2015,fragility_aware,5,4,dms_pool_guided,50,0.84,0.8625021758050478,0.9988033072236727,2.56,1.0,0.84
11,F7YBW8_MESOW_Aakre_2015,motif_avoidance,5,0,dms_pool_guided,50,0.22,0.5022824194952134,0.9459312445604874,3.62,1.0,0.22
11,F7YBW8_MESOW_Aakre_2015,motif_avoidance,5,1,dms_pool_guided,50,0.24,0.47389360313315926,0.9894473455178416,3.64,1.0,0.24
11,F7YBW8_MESOW_Aakre_2015,motif_avoidance,5,2,dms_pool_guided,50,0.18,0.49750652741514356,0.9959747606614447,3.64,1.0,0.18
11,F7YBW8_MESOW_Aakre_2015,motif_avoidance,5,3,dms_pool_guided,50,0.2,0.44368037423846823,0.986727589208007,3.54,1.0,0.2
11,F7YBW8_MESOW_Aakre_2015,motif_avoidance,5,4,dms_pool_guided,50,0.3,0.5546855961705831,0.9632288946910357,3.38,1.0,0.3
12,GCN4_YEAST_Staller_2018,novelty,1,0,dms_pool_guided,33,0.5151515151515151,0.6585222965056171,0.9268385140257771,1.0,1.0,0.5151515151515151
12,GCN4_YEAST_Staller_2018,novelty,1,1,dms_pool_guided,33,0.5151515151515151,0.6585222965056171,0.9268385140257771,1.0,1.0,0.5151515151515151
12,GCN4_YEAST_Staller_2018,novelty,1,2,dms_pool_guided,33,0.5151515151515151,0.6585222965056171,0.9268385140257771,1.0,1.0,0.5151515151515151
12,GCN4_YEAST_Staller_2018,novelty,1,3,dms_pool_guided,33,0.5151515151515151,0.6585222965056172,0.9268385140257771,1.0,1.0,0.5151515151515151
12,GCN4_YEAST_Staller_2018,novelty,1,4,dms_pool_guided,33,0.5151515151515151,0.6585222965056172,0.9268385140257771,1.0,1.0,0.5151515151515151
13,GCN4_YEAST_Staller_2018,fragility_aware,1,0,dms_pool_guided,26,0.5769230769230769,0.7172537470111389,0.9268385140257771,1.0,1.0,0.5769230769230769
13,GCN4_YEAST_Staller_2018,fragility_aware,1,1,dms_pool_guided,26,0.5769230769230769,0.7172537470111389,0.9268385140257771,1.0,1.0,0.5769230769230769
13,GCN4_YEAST_Staller_2018,fragility_aware,1,2,dms_pool_guided,26,0.5769230769230769,0.7172537470111389,0.9268385140257771,1.0,1.0,0.5769230769230769
13,GCN4_YEAST_Staller_2018,fragility_aware,1,3,dms_pool_guided,26,0.5769230769230769,0.7172537470111389,0.9268385140257771,1.0,1.0,0.5769230769230769
13,GCN4_YEAST_Staller_2018,fragility_aware,1,4,dms_pool_guided,26,0.5769230769230769,0.7172537470111389,0.9268385140257771,1.0,1.0,0.5769230769230769
14,GCN4_YEAST_Staller_2018,motif_avoidance,1,0,dms_pool_guided,33,0.5151515151515151,0.6585222965056171,0.9268385140257771,1.0,1.0,0.5151515151515151
14,GCN4_YEAST_Staller_2018,motif_avoidance,1,1,dms_pool_guided,33,0.5151515151515151,0.6585222965056171,0.9268385140257771,1.0,1.0,0.5151515151515151
14,GCN4_YEAST_Staller_2018,motif_avoidance,1,2,dms_pool_guided,33,0.5151515151515151,0.6585222965056171,0.9268385140257771,1.0,1.0,0.5151515151515151
14,GCN4_YEAST_Staller_2018,motif_avoidance,1,3,dms_pool_guided,33,0.5151515151515151,0.6585222965056172,0.9268385140257771,1.0,1.0,0.5151515151515151
14,GCN4_YEAST_Staller_2018,motif_avoidance,1,4,dms_pool_guided,33,0.5151515151515151,0.6585222965056172,0.9268385140257771,1.0,1.0,0.5151515151515151
15,GCN4_YEAST_Staller_2018,novelty,2,0,dms_pool_guided,50,0.6,0.7123730098559514,0.9586808188021229,1.6,1.0,0.6
15,GCN4_YEAST_Staller_2018,novelty,2,1,dms_pool_guided,50,0.52,0.6842608036391208,0.9492039423805914,1.62,1.0,0.52
15,GCN4_YEAST_Staller_2018,novelty,2,2,dms_pool_guided,50,0.56,0.7322365428354815,0.9492039423805914,1.6,1.0,0.56
15,GCN4_YEAST_Staller_2018,novelty,2,3,dms_pool_guided,50,0.52,0.7036618650492796,0.9492039423805914,1.62,1.0,0.52
15,GCN4_YEAST_Staller_2018,novelty,2,4,dms_pool_guided,50,0.56,0.7241470811220622,0.9818043972706596,1.64,1.0,0.56
16,GCN4_YEAST_Staller_2018,fragility_aware,2,0,dms_pool_guided,50,0.6,0.7176573161485976,0.9586808188021229,1.56,1.0,0.6
16,GCN4_YEAST_Staller_2018,fragility_aware,2,1,dms_pool_guided,50,0.52,0.6857391963608793,0.9492039423805914,1.64,1.0,0.52
16,GCN4_YEAST_Staller_2018,fragility_aware,2,2,dms_pool_guided,50,0.58,0.7455420773313116,0.9818043972706596,1.6,1.0,0.58
16,GCN4_YEAST_Staller_2018,fragility_aware,2,3,dms_pool_guided,50,0.54,0.7254890068233512,0.9818043972706596,1.6,1.0,0.54
16,GCN4_YEAST_Staller_2018,fragility_aware,2,4,dms_pool_guided,50,0.64,0.7537983320697498,0.9818043972706596,1.66,1.0,0.64
17,GCN4_YEAST_Staller_2018,motif_avoidance,2,0,dms_pool_guided,50,0.56,0.6966110689916603,0.9586808188021229,1.52,1.0,0.56
17,GCN4_YEAST_Staller_2018,motif_avoidance,2,1,dms_pool_guided,50,0.54,0.6856178923426838,0.9492039423805914,1.54,1.0,0.54
17,GCN4_YEAST_Staller_2018,motif_avoidance,2,2,dms_pool_guided,50,0.58,0.7495451099317666,0.9586808188021229,1.56,1.0,0.58
17,GCN4_YEAST_Staller_2018,motif_avoidance,2,3,dms_pool_guided,50,0.54,0.7102880970432146,0.9818043972706596,1.62,1.0,0.54
17,GCN4_YEAST_Staller_2018,motif_avoidance,2,4,dms_pool_guided,50,0.5,0.6796436694465503,0.9818043972706596,1.54,1.0,0.5
18,GCN4_YEAST_Staller_2018,novelty,3,0,dms_pool_guided,50,0.64,0.7333282789992418,0.9799090219863533,2.62,1.0,0.64
18,GCN4_YEAST_Staller_2018,novelty,3,1,dms_pool_guided,50,0.42,0.6792873388931008,0.986732373009856,2.48,1.0,0.42
18,GCN4_YEAST_Staller_2018,novelty,3,2,dms_pool_guided,50,0.4,0.6737073540561032,0.9658832448824868,2.48,1.0,0.4
18,GCN4_YEAST_Staller_2018,novelty,3,3,dms_pool_guided,50,0.54,0.6822062168309327,0.9965883244882486,2.36,1.0,0.54
18,GCN4_YEAST_Staller_2018,novelty,3,4,dms_pool_guided,50,0.52,0.6741015921152388,0.9799090219863533,2.3,1.0,0.52
19,GCN4_YEAST_Staller_2018,fragility_aware,3,0,dms_pool_guided,50,0.5,0.6734116755117515,0.978013646702047,2.46,1.0,0.5
19,GCN4_YEAST_Staller_2018,fragility_aware,3,1,dms_pool_guided,50,0.54,0.7298180439727067,0.986732373009856,2.58,1.0,0.54
19,GCN4_YEAST_Staller_2018,fragility_aware,3,2,dms_pool_guided,50,0.56,0.734746019711903,0.9818043972706596,2.48,1.0,0.56
19,GCN4_YEAST_Staller_2018,fragility_aware,3,3,dms_pool_guided,50,0.52,0.6788097043214556,0.9965883244882486,2.36,1.0,0.52
19,GCN4_YEAST_Staller_2018,fragility_aware,3,4,dms_pool_guided,50,0.54,0.6966262319939348,0.9370735405610311,2.14,1.0,0.54
20,GCN4_YEAST_Staller_2018,motif_avoidance,3,0,dms_pool_guided,50,0.54,0.6814329037149356,0.9859742228961335,2.4,1.0,0.54
20,GCN4_YEAST_Staller_2018,motif_avoidance,3,1,dms_pool_guided,50,0.58,0.7229340409401062,0.9965883244882486,2.4,1.0,0.58
20,GCN4_YEAST_Staller_2018,motif_avoidance,3,2,dms_pool_guided,50,0.46,0.643707354056103,0.9927975739196361,2.38,1.0,0.46
20,GCN4_YEAST_Staller_2018,motif_avoidance,3,3,dms_pool_guided,50,0.54,0.7274829416224413,0.986732373009856,2.42,1.0,0.54
20,GCN4_YEAST_Staller_2018,motif_avoidance,3,4,dms_pool_guided,50,0.6,0.707475360121304,0.986732373009856,2.22,1.0,0.6
21,GCN4_YEAST_Staller_2018,novelty,5,0,dms_pool_guided,50,0.26,0.5524791508718726,0.9855951478392722,4.08,1.0,0.26
21,GCN4_YEAST_Staller_2018,novelty,5,1,dms_pool_guided,50,0.3,0.5143972706595905,0.9969673995451099,4.2,1.0,0.3
21,GCN4_YEAST_Staller_2018,novelty,5,2,dms_pool_guided,50,0.34,0.5569901440485215,0.9950720242608037,4.34,1.0,0.34
21,GCN4_YEAST_Staller_2018,novelty,5,3,dms_pool_guided,50,0.38,0.6174222896133434,0.9840788476118272,4.14,1.0,0.38
21,GCN4_YEAST_Staller_2018,novelty,5,4,dms_pool_guided,50,0.42,0.6160879454131918,0.9916603487490523,3.82,1.0,0.42
22,GCN4_YEAST_Staller_2018,fragility_aware,5,0,dms_pool_guided,50,0.3,0.5678544351781654,0.9920394238059136,3.88,1.0,0.3
22,GCN4_YEAST_Staller_2018,fragility_aware,5,1,dms_pool_guided,50,0.42,0.6239347990902199,0.9920394238059136,3.94,1.0,0.42
22,GCN4_YEAST_Staller_2018,fragility_aware,5,2,dms_pool_guided,50,0.38,0.600879454131918,0.9965883244882486,4.0,1.0,0.38
22,GCN4_YEAST_Staller_2018,fragility_aware,5,3,dms_pool_guided,50,0.46,0.622827899924185,0.978013646702047,3.5,1.0,0.46
