task_idx,dataset_id,objective,edit_budget,seed,method,n_selected,functional_hit_rate,mean_fitness,best_fitness,mean_edit_distance,constraint_satisfaction_rate,joint_success_rate
3,F7YBW8_MESOW_Aakre_2015,novelty,2,0,esm2_masked_marginal_dms_rerank,50,1.0,0.988257180156658,0.9997824194952132,1.36,1.0,1.0
3,F7YBW8_MESOW_Aakre_2015,novelty,2,1,esm2_masked_marginal,50,0.96,0.9437913402959094,0.9998912097476066,1.86,1.0,0.96
3,F7YBW8_MESOW_Aakre_2015,novelty,2,1,esm2_masked_marginal_dms_rerank,50,1.0,0.988257180156658,0.9997824194952132,1.36,1.0,1.0
3,F7YBW8_MESOW_Aakre_2015,novelty,2,2,esm2_masked_marginal,50,0.96,0.9437913402959094,0.9998912097476066,1.86,1.0,0.96
3,F7YBW8_MESOW_Aakre_2015,novelty,2,2,esm2_masked_marginal_dms_rerank,50,1.0,0.988257180156658,0.9997824194952132,1.36,1.0,1.0
3,F7YBW8_MESOW_Aakre_2015,novelty,2,3,esm2_masked_marginal,50,0.96,0.9437913402959094,0.9998912097476066,1.86,1.0,0.96
3,F7YBW8_MESOW_Aakre_2015,novelty,2,3,esm2_masked_marginal_dms_rerank,50,1.0,0.988257180156658,0.9997824194952132,1.36,1.0,1.0
3,F7YBW8_MESOW_Aakre_2015,novelty,2,4,esm2_masked_marginal,50,0.96,0.9437913402959094,0.9998912097476066,1.86,1.0,0.96
3,F7YBW8_MESOW_Aakre_2015,novelty,2,4,esm2_masked_marginal_dms_rerank,50,1.0,0.988257180156658,0.9997824194952132,1.36,1.0,1.0
4,F7YBW8_MESOW_Aakre_2015,fragility_aware,2,0,esm2_masked_marginal,50,1.0,0.9849303742384683,0.9998912097476066,1.86,1.0,1.0
4,F7YBW8_MESOW_Aakre_2015,fragility_aware,2,0,esm2_masked_marginal_dms_rerank,50,1.0,0.9865665796344648,0.9997824194952132,1.4,1.0,1.0
4,F7YBW8_MESOW_Aakre_2015,fragility_aware,2,1,esm2_masked_marginal,50,1.0,0.9849303742384683,0.9998912097476066,1.86,1.0,1.0
4,F7YBW8_MESOW_Aakre_2015,fragility_aware,2,1,esm2_masked_marginal_dms_rerank,50,1.0,0.9865665796344648,0.9997824194952132,1.4,1.0,1.0
4,F7YBW8_MESOW_Aakre_2015,fragility_aware,2,2,esm2_masked_marginal,50,1.0,0.9849303742384683,0.9998912097476066,1.86,1.0,1.0
4,F7YBW8_MESOW_Aakre_2015,fragility_aware,2,2,esm2_masked_marginal_dms_rerank,50,1.0,0.9865665796344648,0.9997824194952132,1.4,1.0,1.0
4,F7YBW8_MESOW_Aakre_2015,fragility_aware,2,3,esm2_masked_marginal,50,1.0,0.9849303742384683,0.9998912097476066,1.86,1.0,1.0
4,F7YBW8_MESOW_Aakre_2015,fragility_aware,2,3,esm2_masked_marginal_dms_rerank,50,1.0,0.9865665796344648,0.9997824194952132,1.4,1.0,1.0
4,F7YBW8_MESOW_Aakre_2015,fragility_aware,2,4,esm2_masked_marginal,50,1.0,0.9849303742384683,0.9998912097476066,1.86,1.0,1.0
4,F7YBW8_MESOW_Aakre_2015,fragility_aware,2,4,esm2_masked_marginal_dms_rerank,50,1.0,0.9865665796344648,0.9997824194952132,1.4,1.0,1.0
5,F7YBW8_MESOW_Aakre_2015,motif_avoidance,2,0,esm2_masked_marginal,50,0.96,0.9437913402959094,0.9998912097476066,1.86,1.0,0.96
5,F7YBW8_MESOW_Aakre_2015,motif_avoidance,2,0,esm2_masked_marginal_dms_rerank,50,1.0,0.988257180156658,0.9997824194952132,1.36,1.0,1.0
5,F7YBW8_MESOW_Aakre_2015,motif_avoidance,2,1,esm2_masked_marginal,50,0.96,0.9437913402959094,0.9998912097476066,1.86,1.0,0.96
5,F7YBW8_MESOW_Aakre_2015,motif_avoidance,2,1,esm2_masked_marginal_dms_rerank,50,1.0,0.988257180156658,0.9997824194952132,1.36,1.0,1.0
5,F7YBW8_MESOW_Aakre_2015,motif_avoidance,2,2,esm2_masked_marginal,50,0.96,0.9437913402959094,0.9998912097476066,1.86,1.0,0.96
5,F7YBW8_MESOW_Aakre_2015,motif_avoidance,2,2,esm2_masked_marginal_dms_rerank,50,1.0,0.988257180156658,0.9997824194952132,1.36,1.0,1.0
5,F7YBW8_MESOW_Aakre_2015,motif_avoidance,2,3,esm2_masked_marginal,50,0.96,0.9437913402959094,0.9998912097476066,1.86,1.0,0.96
5,F7YBW8_MESOW_Aakre_2015,motif_avoidance,2,3,esm2_masked_marginal_dms_rerank,50,1.0,0.988257180156658,0.9997824194952132,1.36,1.0,1.0
5,F7YBW8_MESOW_Aakre_2015,motif_avoidance,2,4,esm2_masked_marginal,50,0.96,0.9437913402959094,0.9998912097476066,1.86,1.0,0.96
5,F7YBW8_MESOW_Aakre_2015,motif_avoidance,2,4,esm2_masked_marginal_dms_rerank,50,1.0,0.988257180156658,0.9997824194952132,1.36,1.0,1.0
6,F7YBW8_MESOW_Aakre_2015,novelty,3,0,esm2_masked_marginal,50,0.96,0.9235976936466492,0.9998912097476066,2.44,1.0,0.96
6,F7YBW8_MESOW_Aakre_2015,novelty,3,0,esm2_masked_marginal_dms_rerank,50,1.0,0.9803503046127068,0.9995648389904265,1.74,1.0,1.0
6,F7YBW8_MESOW_Aakre_2015,novelty,3,1,esm2_masked_marginal,50,0.96,0.9235976936466492,0.9998912097476066,2.44,1.0,0.96
6,F7YBW8_MESOW_Aakre_2015,novelty,3,1,esm2_masked_marginal_dms_rerank,50,1.0,0.9803503046127068,0.9995648389904265,1.74,1.0,1.0
6,F7YBW8_MESOW_Aakre_2015,novelty,3,2,esm2_masked_marginal,50,0.96,0.9235976936466492,0.9998912097476066,2.44,1.0,0.96
6,F7YBW8_MESOW_Aakre_2015,novelty,3,2,esm2_masked_marginal_dms_rerank,50,1.0,0.9803503046127068,0.9995648389904265,1.74,1.0,1.0
6,F7YBW8_MESOW_Aakre_2015,novelty,3,3,esm2_masked_marginal,50,0.96,0.9235976936466492,0.9998912097476066,2.44,1.0,0.96
6,F7YBW8_MESOW_Aakre_2015,novelty,3,3,esm2_masked_marginal_dms_rerank,50,1.0,0.9803503046127068,0.9995648389904265,1.74,1.0,1.0
6,F7YBW8_MESOW_Aakre_2015,novelty,3,4,esm2_masked_marginal,50,0.96,0.9235976936466492,0.9998912097476066,2.44,1.0,0.96
6,F7YBW8_MESOW_Aakre_2015,novelty,3,4,esm2_masked_marginal_dms_rerank,50,1.0,0.9803503046127068,0.9995648389904265,1.74,1.0,1.0
7,F7YBW8_MESOW_Aakre_2015,fragility_aware,3,0,esm2_masked_marginal,50,1.0,0.969606179286336,0.9998912097476066,2.4,1.0,1.0
7,F7YBW8_MESOW_Aakre_2015,fragility_aware,3,0,esm2_masked_marginal_dms_rerank,50,1.0,0.9911553524804178,0.9998912097476066,1.64,1.0,1.0
7,F7YBW8_MESOW_Aakre_2015,fragility_aware,3,1,esm2_masked_marginal,50,1.0,0.969606179286336,0.9998912097476066,2.4,1.0,1.0
7,F7YBW8_MESOW_Aakre_2015,fragility_aware,3,1,esm2_masked_marginal_dms_rerank,50,1.0,0.9911553524804178,0.9998912097476066,1.64,1.0,1.0
7,F7YBW8_MESOW_Aakre_2015,fragility_aware,3,2,esm2_masked_marginal,50,1.0,0.969606179286336,0.9998912097476066,2.4,1.0,1.0
7,F7YBW8_MESOW_Aakre_2015,fragility_aware,3,2,esm2_masked_marginal_dms_rerank,50,1.0,0.9911553524804178,0.9998912097476066,1.64,1.0,1.0
7,F7YBW8_MESOW_Aakre_2015,fragility_aware,3,3,esm2_masked_marginal,50,1.0,0.969606179286336,0.9998912097476066,2.4,1.0,1.0
7,F7YBW8_MESOW_Aakre_2015,fragility_aware,3,3,esm2_masked_marginal_dms_rerank,50,1.0,0.9911553524804178,0.9998912097476066,1.64,1.0,1.0
7,F7YBW8_MESOW_Aakre_2015,fragility_aware,3,4,esm2_masked_marginal,50,1.0,0.969606179286336,0.9998912097476066,2.4,1.0,1.0
7,F7YBW8_MESOW_Aakre_2015,fragility_aware,3,4,esm2_masked_marginal_dms_rerank,50,1.0,0.9911553524804178,0.9998912097476066,1.64,1.0,1.0
8,F7YBW8_MESOW_Aakre_2015,motif_avoidance,3,0,esm2_masked_marginal,50,0.96,0.9235976936466492,0.9998912097476066,2.44,1.0,0.96
8,F7YBW8_MESOW_Aakre_2015,motif_avoidance,3,0,esm2_masked_marginal_dms_rerank,50,1.0,0.9803503046127068,0.9995648389904265,1.74,1.0,1.0
8,F7YBW8_MESOW_Aakre_2015,motif_avoidance,3,1,esm2_masked_marginal,50,0.96,0.9235976936466492,0.9998912097476066,2.44,1.0,0.96
8,F7YBW8_MESOW_Aakre_2015,motif_avoidance,3,1,esm2_masked_marginal_dms_rerank,50,1.0,0.9803503046127068,0.9995648389904265,1.74,1.0,1.0
8,F7YBW8_MESOW_Aakre_2015,motif_avoidance,3,2,esm2_masked_marginal,50,0.96,0.9235976936466492,0.9998912097476066,2.44,1.0,0.96
8,F7YBW8_MESOW_Aakre_2015,motif_avoidance,3,2,esm2_masked_marginal_dms_rerank,50,1.0,0.9803503046127068,0.9995648389904265,1.74,1.0,1.0
8,F7YBW8_MESOW_Aakre_2015,motif_avoidance,3,3,esm2_masked_marginal,50,0.96,0.9235976936466492,0.9998912097476066,2.44,1.0,0.96
8,F7YBW8_MESOW_Aakre_2015,motif_avoidance,3,3,esm2_masked_marginal_dms_rerank,50,1.0,0.9803503046127068,0.9995648389904265,1.74,1.0,1.0
8,F7YBW8_MESOW_Aakre_2015,motif_avoidance,3,4,esm2_masked_marginal,50,0.96,0.9235976936466492,0.9998912097476066,2.44,1.0,0.96
8,F7YBW8_MESOW_Aakre_2015,motif_avoidance,3,4,esm2_masked_marginal_dms_rerank,50,1.0,0.9803503046127068,0.9995648389904265,1.74,1.0,1.0
9,F7YBW8_MESOW_Aakre_2015,novelty,5,0,esm2_masked_marginal,50,0.86,0.872187771975631,0.9998912097476066,2.74,1.0,0.86
9,F7YBW8_MESOW_Aakre_2015,novelty,5,0,esm2_masked_marginal_dms_rerank,50,0.92,0.9149292863359443,0.9998912097476066,1.8,1.0,0.92
9,F7YBW8_MESOW_Aakre_2015,novelty,5,1,esm2_masked_marginal,50,0.86,0.872187771975631,0.9998912097476066,2.74,1.0,0.86
9,F7YBW8_MESOW_Aakre_2015,novelty,5,1,esm2_masked_marginal_dms_rerank,50,0.92,0.9149292863359443,0.9998912097476066,1.8,1.0,0.92
9,F7YBW8_MESOW_Aakre_2015,novelty,5,2,esm2_masked_marginal,50,0.86,0.872187771975631,0.9998912097476066,2.74,1.0,0.86
9,F7YBW8_MESOW_Aakre_2015,novelty,5,2,esm2_masked_marginal_dms_rerank,50,0.92,0.9149292863359443,0.9998912097476066,1.8,1.0,0.92
9,F7YBW8_MESOW_Aakre_2015,novelty,5,3,esm2_masked_marginal,50,0.86,0.872187771975631,0.9998912097476066,2.74,1.0,0.86
9,F7YBW8_MESOW_Aakre_2015,novelty,5,3,esm2_masked_marginal_dms_rerank,50,0.92,0.9149292863359443,0.9998912097476066,1.8,1.0,0.92
9,F7YBW8_MESOW_Aakre_2015,novelty,5,4,esm2_masked_marginal,50,0.86,0.872187771975631,0.9998912097476066,2.74,1.0,0.86
9,F7YBW8_MESOW_Aakre_2015,novelty,5,4,esm2_masked_marginal_dms_rerank,50,0.92,0.9149292863359443,0.9998912097476066,1.8,1.0,0.92
10,F7YBW8_MESOW_Aakre_2015,fragility_aware,5,0,esm2_masked_marginal,50,1.0,0.969606179286336,0.9998912097476066,2.4,1.0,1.0
10,F7YBW8_MESOW_Aakre_2015,fragility_aware,5,0,esm2_masked_marginal_dms_rerank,50,1.0,0.9911553524804178,0.9998912097476066,1.64,1.0,1.0
10,F7YBW8_MESOW_Aakre_2015,fragility_aware,5,1,esm2_masked_marginal,50,1.0,0.969606179286336,0.9998912097476066,2.4,1.0,1.0
10,F7YBW8_MESOW_Aakre_2015,fragility_aware,5,1,esm2_masked_marginal_dms_rerank,50,1.0,0.9911553524804178,0.9998912097476066,1.64,1.0,1.0
10,F7YBW8_MESOW_Aakre_2015,fragility_aware,5,2,esm2_masked_marginal,50,1.0,0.969606179286336,0.9998912097476066,2.4,1.0,1.0
10,F7YBW8_MESOW_Aakre_2015,fragility_aware,5,2,esm2_masked_marginal_dms_rerank,50,1.0,0.9911553524804178,0.9998912097476066,1.64,1.0,1.0
10,F7YBW8_MESOW_Aakre_2015,fragility_aware,5,3,esm2_masked_marginal,50,1.0,0.969606179286336,0.9998912097476066,2.4,1.0,1.0
10,F7YBW8_MESOW_Aakre_2015,fragility_aware,5,3,esm2_masked_marginal_dms_rerank,50,1.0,0.9911553524804178,0.9998912097476066,1.64,1.0,1.0
10,F7YBW8_MESOW_Aakre_2015,fragility_aware,5,4,esm2_masked_marginal,50,1.0,0.969606179286336,0.9998912097476066,2.4,1.0,1.0
10,F7YBW8_MESOW_Aakre_2015,fragility_aware,5,4,esm2_masked_marginal_dms_rerank,50,1.0,0.9911553524804178,0.9998912097476066,1.64,1.0,1.0
11,F7YBW8_MESOW_Aakre_2015,motif_avoidance,5,0,esm2_masked_marginal,50,0.86,0.872187771975631,0.9998912097476066,2.74,1.0,0.86
11,F7YBW8_MESOW_Aakre_2015,motif_avoidance,5,0,esm2_masked_marginal_dms_rerank,50,0.92,0.9149292863359443,0.9998912097476066,1.8,1.0,0.92
11,F7YBW8_MESOW_Aakre_2015,motif_avoidance,5,1,esm2_masked_marginal,50,0.86,0.872187771975631,0.9998912097476066,2.74,1.0,0.86
11,F7YBW8_MESOW_Aakre_2015,motif_avoidance,5,1,esm2_masked_marginal_dms_rerank,50,0.92,0.9149292863359443,0.9998912097476066,1.8,1.0,0.92
11,F7YBW8_MESOW_Aakre_2015,motif_avoidance,5,2,esm2_masked_marginal,50,0.86,0.872187771975631,0.9998912097476066,2.74,1.0,0.86
11,F7YBW8_MESOW_Aakre_2015,motif_avoidance,5,2,esm2_masked_marginal_dms_rerank,50,0.92,0.9149292863359443,0.9998912097476066,1.8,1.0,0.92
11,F7YBW8_MESOW_Aakre_2015,motif_avoidance,5,3,esm2_masked_marginal,50,0.86,0.872187771975631,0.9998912097476066,2.74,1.0,0.86
11,F7YBW8_MESOW_Aakre_2015,motif_avoidance,5,3,esm2_masked_marginal_dms_rerank,50,0.92,0.9149292863359443,0.9998912097476066,1.8,1.0,0.92
11,F7YBW8_MESOW_Aakre_2015,motif_avoidance,5,4,esm2_masked_marginal,50,0.86,0.872187771975631,0.9998912097476066,2.74,1.0,0.86
11,F7YBW8_MESOW_Aakre_2015,motif_avoidance,5,4,esm2_masked_marginal_dms_rerank,50,0.92,0.9149292863359443,0.9998912097476066,1.8,1.0,0.92
12,GCN4_YEAST_Staller_2018,novelty,1,0,esm2_masked_marginal,33,0.5151515151515151,0.6585222965056173,0.9268385140257771,1.0,1.0,0.5151515151515151
12,GCN4_YEAST_Staller_2018,novelty,1,0,esm2_masked_marginal_dms_rerank,33,0.5151515151515151,0.6585222965056171,0.9268385140257771,1.0,1.0,0.5151515151515151
12,GCN4_YEAST_Staller_2018,novelty,1,1,esm2_masked_marginal,33,0.5151515151515151,0.6585222965056173,0.9268385140257771,1.0,1.0,0.5151515151515151
12,GCN4_YEAST_Staller_2018,novelty,1,1,esm2_masked_marginal_dms_rerank,33,0.5151515151515151,0.6585222965056171,0.9268385140257771,1.0,1.0,0.5151515151515151
12,GCN4_YEAST_Staller_2018,novelty,1,2,esm2_masked_marginal,33,0.5151515151515151,0.6585222965056173,0.9268385140257771,1.0,1.0,0.5151515151515151
12,GCN4_YEAST_Staller_2018,novelty,1,2,esm2_masked_marginal_dms_rerank,33,0.5151515151515151,0.6585222965056171,0.9268385140257771,1.0,1.0,0.5151515151515151
12,GCN4_YEAST_Staller_2018,novelty,1,3,esm2_masked_marginal,33,0.5151515151515151,0.6585222965056173,0.9268385140257771,1.0,1.0,0.5151515151515151
12,GCN4_YEAST_Staller_2018,novelty,1,3,esm2_masked_marginal_dms_rerank,33,0.5151515151515151,0.6585222965056171,0.9268385140257771,1.0,1.0,0.5151515151515151
12,GCN4_YEAST_Staller_2018,novelty,1,4,esm2_masked_marginal,33,0.5151515151515151,0.6585222965056173,0.9268385140257771,1.0,1.0,0.5151515151515151
12,GCN4_YEAST_Staller_2018,novelty,1,4,esm2_masked_marginal_dms_rerank,33,0.5151515151515151,0.6585222965056171,0.9268385140257771,1.0,1.0,0.5151515151515151
13,GCN4_YEAST_Staller_2018,fragility_aware,1,0,esm2_masked_marginal,26,0.5769230769230769,0.7172537470111391,0.9268385140257771,1.0,1.0,0.5769230769230769
13,GCN4_YEAST_Staller_2018,fragility_aware,1,0,esm2_masked_marginal_dms_rerank,26,0.5769230769230769,0.7172537470111389,0.9268385140257771,1.0,1.0,0.5769230769230769
13,GCN4_YEAST_Staller_2018,fragility_aware,1,1,esm2_masked_marginal,26,0.5769230769230769,0.7172537470111391,0.9268385140257771,1.0,1.0,0.5769230769230769
13,GCN4_YEAST_Staller_2018,fragility_aware,1,1,esm2_masked_marginal_dms_rerank,26,0.5769230769230769,0.7172537470111389,0.9268385140257771,1.0,1.0,0.5769230769230769
13,GCN4_YEAST_Staller_2018,fragility_aware,1,2,esm2_masked_marginal,26,0.5769230769230769,0.7172537470111391,0.9268385140257771,1.0,1.0,0.5769230769230769
13,GCN4_YEAST_Staller_2018,fragility_aware,1,2,esm2_masked_marginal_dms_rerank,26,0.5769230769230769,0.7172537470111389,0.9268385140257771,1.0,1.0,0.5769230769230769
13,GCN4_YEAST_Staller_2018,fragility_aware,1,3,esm2_masked_marginal,26,0.5769230769230769,0.7172537470111391,0.9268385140257771,1.0,1.0,0.5769230769230769
13,GCN4_YEAST_Staller_2018,fragility_aware,1,3,esm2_masked_marginal_dms_rerank,26,0.5769230769230769,0.7172537470111389,0.9268385140257771,1.0,1.0,0.5769230769230769
13,GCN4_YEAST_Staller_2018,fragility_aware,1,4,esm2_masked_marginal,26,0.5769230769230769,0.7172537470111391,0.9268385140257771,1.0,1.0,0.5769230769230769
13,GCN4_YEAST_Staller_2018,fragility_aware,1,4,esm2_masked_marginal_dms_rerank,26,0.5769230769230769,0.7172537470111389,0.9268385140257771,1.0,1.0,0.5769230769230769
14,GCN4_YEAST_Staller_2018,motif_avoidance,1,0,esm2_masked_marginal,33,0.5151515151515151,0.6585222965056173,0.9268385140257771,1.0,1.0,0.5151515151515151
14,GCN4_YEAST_Staller_2018,motif_avoidance,1,0,esm2_masked_marginal_dms_rerank,33,0.5151515151515151,0.6585222965056171,0.9268385140257771,1.0,1.0,0.5151515151515151
14,GCN4_YEAST_Staller_2018,motif_avoidance,1,1,esm2_masked_marginal,33,0.5151515151515151,0.6585222965056173,0.9268385140257771,1.0,1.0,0.5151515151515151
14,GCN4_YEAST_Staller_2018,motif_avoidance,1,1,esm2_masked_marginal_dms_rerank,33,0.5151515151515151,0.6585222965056171,0.9268385140257771,1.0,1.0,0.5151515151515151
14,GCN4_YEAST_Staller_2018,motif_avoidance,1,2,esm2_masked_marginal,33,0.5151515151515151,0.6585222965056173,0.9268385140257771,1.0,1.0,0.5151515151515151
14,GCN4_YEAST_Staller_2018,motif_avoidance,1,2,esm2_masked_marginal_dms_rerank,33,0.5151515151515151,0.6585222965056171,0.9268385140257771,1.0,1.0,0.5151515151515151
14,GCN4_YEAST_Staller_2018,motif_avoidance,1,3,esm2_masked_marginal,33,0.5151515151515151,0.6585222965056173,0.9268385140257771,1.0,1.0,0.5151515151515151
14,GCN4_YEAST_Staller_2018,motif_avoidance,1,3,esm2_masked_marginal_dms_rerank,33,0.5151515151515151,0.6585222965056171,0.9268385140257771,1.0,1.0,0.5151515151515151
14,GCN4_YEAST_Staller_2018,motif_avoidance,1,4,esm2_masked_marginal,33,0.5151515151515151,0.6585222965056173,0.9268385140257771,1.0,1.0,0.5151515151515151
14,GCN4_YEAST_Staller_2018,motif_avoidance,1,4,esm2_masked_marginal_dms_rerank,33,0.5151515151515151,0.6585222965056171,0.9268385140257771,1.0,1.0,0.5151515151515151
15,GCN4_YEAST_Staller_2018,novelty,2,0,esm2_masked_marginal,50,0.58,0.7275511751326763,0.9492039423805914,1.62,1.0,0.58
15,GCN4_YEAST_Staller_2018,novelty,2,0,esm2_masked_marginal_dms_rerank,50,0.6,0.7188627748294162,0.9492039423805914,1.5,1.0,0.6
15,GCN4_YEAST_Staller_2018,novelty,2,1,esm2_masked_marginal,50,0.58,0.7275511751326763,0.9492039423805914,1.62,1.0,0.58
15,GCN4_YEAST_Staller_2018,novelty,2,1,esm2_masked_marginal_dms_rerank,50,0.6,0.7188627748294162,0.9492039423805914,1.5,1.0,0.6
15,GCN4_YEAST_Staller_2018,novelty,2,2,esm2_masked_marginal,50,0.58,0.7275511751326763,0.9492039423805914,1.62,1.0,0.58
15,GCN4_YEAST_Staller_2018,novelty,2,2,esm2_masked_marginal_dms_rerank,50,0.6,0.7188627748294162,0.9492039423805914,1.5,1.0,0.6
15,GCN4_YEAST_Staller_2018,novelty,2,3,esm2_masked_marginal,50,0.58,0.7275511751326763,0.9492039423805914,1.62,1.0,0.58
15,GCN4_YEAST_Staller_2018,novelty,2,3,esm2_masked_marginal_dms_rerank,50,0.6,0.7188627748294162,0.9492039423805914,1.5,1.0,0.6
15,GCN4_YEAST_Staller_2018,novelty,2,4,esm2_masked_marginal,50,0.58,0.7275511751326763,0.9492039423805914,1.62,1.0,0.58
15,GCN4_YEAST_Staller_2018,novelty,2,4,esm2_masked_marginal_dms_rerank,50,0.6,0.7188627748294162,0.9492039423805914,1.5,1.0,0.6
16,GCN4_YEAST_Staller_2018,fragility_aware,2,0,esm2_masked_marginal,50,0.58,0.7259059893858985,0.9586808188021229,1.66,1.0,0.58
16,GCN4_YEAST_Staller_2018,fragility_aware,2,0,esm2_masked_marginal_dms_rerank,50,0.6,0.7203487490523125,0.9492039423805914,1.56,1.0,0.6
16,GCN4_YEAST_Staller_2018,fragility_aware,2,1,esm2_masked_marginal,50,0.58,0.7259059893858985,0.9586808188021229,1.66,1.0,0.58
