task_idx,dataset_id,objective,edit_budget,seed,method,vep_column,vep_coverage,n_selected,functional_hit_rate,mean_fitness,best_fitness,mean_edit_distance,constraint_satisfaction_rate,joint_success_rate
14,GCN4_YEAST_Staller_2018,motif_avoidance,1,3,tranception_l_rerank,Tranception_L,1.0,33,0.5151515151515151,0.6585222965056173,0.9268385140257771,1.0,1.0,0.5151515151515151
14,GCN4_YEAST_Staller_2018,motif_avoidance,1,3,eve_ensemble_rerank,EVE_ensemble,1.0,33,0.5151515151515151,0.6585222965056172,0.9268385140257771,1.0,1.0,0.5151515151515151
14,GCN4_YEAST_Staller_2018,motif_avoidance,1,4,tranception_l_rerank,Tranception_L,1.0,33,0.5151515151515151,0.6585222965056173,0.9268385140257771,1.0,1.0,0.5151515151515151
14,GCN4_YEAST_Staller_2018,motif_avoidance,1,4,eve_ensemble_rerank,EVE_ensemble,1.0,33,0.5151515151515151,0.6585222965056172,0.9268385140257771,1.0,1.0,0.5151515151515151
15,GCN4_YEAST_Staller_2018,novelty,2,0,tranception_l_rerank,Tranception_L,1.0,50,0.52,0.7020394238059136,0.9492039423805914,1.56,1.0,0.52
15,GCN4_YEAST_Staller_2018,novelty,2,0,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.5,0.6826914329037149,0.9492039423805914,1.5,1.0,0.5
15,GCN4_YEAST_Staller_2018,novelty,2,1,tranception_l_rerank,Tranception_L,1.0,50,0.52,0.7020394238059136,0.9492039423805914,1.56,1.0,0.52
15,GCN4_YEAST_Staller_2018,novelty,2,1,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.5,0.6826914329037149,0.9492039423805914,1.5,1.0,0.5
15,GCN4_YEAST_Staller_2018,novelty,2,2,tranception_l_rerank,Tranception_L,1.0,50,0.52,0.7020394238059136,0.9492039423805914,1.56,1.0,0.52
15,GCN4_YEAST_Staller_2018,novelty,2,2,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.5,0.6826914329037149,0.9492039423805914,1.5,1.0,0.5
15,GCN4_YEAST_Staller_2018,novelty,2,3,tranception_l_rerank,Tranception_L,1.0,50,0.52,0.7020394238059136,0.9492039423805914,1.56,1.0,0.52
15,GCN4_YEAST_Staller_2018,novelty,2,3,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.5,0.6826914329037149,0.9492039423805914,1.5,1.0,0.5
15,GCN4_YEAST_Staller_2018,novelty,2,4,tranception_l_rerank,Tranception_L,1.0,50,0.52,0.7020394238059136,0.9492039423805914,1.56,1.0,0.52
15,GCN4_YEAST_Staller_2018,novelty,2,4,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.5,0.6826914329037149,0.9492039423805914,1.5,1.0,0.5
16,GCN4_YEAST_Staller_2018,fragility_aware,2,0,tranception_l_rerank,Tranception_L,1.0,50,0.54,0.7212736921910539,0.9492039423805914,1.6,1.0,0.54
16,GCN4_YEAST_Staller_2018,fragility_aware,2,0,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.5,0.7007657316148597,0.9492039423805914,1.56,1.0,0.5
16,GCN4_YEAST_Staller_2018,fragility_aware,2,1,tranception_l_rerank,Tranception_L,1.0,50,0.54,0.7212736921910539,0.9492039423805914,1.6,1.0,0.54
16,GCN4_YEAST_Staller_2018,fragility_aware,2,1,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.5,0.7007657316148597,0.9492039423805914,1.56,1.0,0.5
16,GCN4_YEAST_Staller_2018,fragility_aware,2,2,tranception_l_rerank,Tranception_L,1.0,50,0.54,0.7212736921910539,0.9492039423805914,1.6,1.0,0.54
16,GCN4_YEAST_Staller_2018,fragility_aware,2,2,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.5,0.7007657316148597,0.9492039423805914,1.56,1.0,0.5
16,GCN4_YEAST_Staller_2018,fragility_aware,2,3,tranception_l_rerank,Tranception_L,1.0,50,0.54,0.7212736921910539,0.9492039423805914,1.6,1.0,0.54
16,GCN4_YEAST_Staller_2018,fragility_aware,2,3,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.5,0.7007657316148597,0.9492039423805914,1.56,1.0,0.5
16,GCN4_YEAST_Staller_2018,fragility_aware,2,4,tranception_l_rerank,Tranception_L,1.0,50,0.54,0.7212736921910539,0.9492039423805914,1.6,1.0,0.54
16,GCN4_YEAST_Staller_2018,fragility_aware,2,4,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.5,0.7007657316148597,0.9492039423805914,1.56,1.0,0.5
17,GCN4_YEAST_Staller_2018,motif_avoidance,2,0,tranception_l_rerank,Tranception_L,1.0,50,0.52,0.7020394238059136,0.9492039423805914,1.56,1.0,0.52
17,GCN4_YEAST_Staller_2018,motif_avoidance,2,0,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.5,0.6826914329037149,0.9492039423805914,1.5,1.0,0.5
17,GCN4_YEAST_Staller_2018,motif_avoidance,2,1,tranception_l_rerank,Tranception_L,1.0,50,0.52,0.7020394238059136,0.9492039423805914,1.56,1.0,0.52
17,GCN4_YEAST_Staller_2018,motif_avoidance,2,1,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.5,0.6826914329037149,0.9492039423805914,1.5,1.0,0.5
17,GCN4_YEAST_Staller_2018,motif_avoidance,2,2,tranception_l_rerank,Tranception_L,1.0,50,0.52,0.7020394238059136,0.9492039423805914,1.56,1.0,0.52
17,GCN4_YEAST_Staller_2018,motif_avoidance,2,2,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.5,0.6826914329037149,0.9492039423805914,1.5,1.0,0.5
17,GCN4_YEAST_Staller_2018,motif_avoidance,2,3,tranception_l_rerank,Tranception_L,1.0,50,0.52,0.7020394238059136,0.9492039423805914,1.56,1.0,0.52
17,GCN4_YEAST_Staller_2018,motif_avoidance,2,3,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.5,0.6826914329037149,0.9492039423805914,1.5,1.0,0.5
17,GCN4_YEAST_Staller_2018,motif_avoidance,2,4,tranception_l_rerank,Tranception_L,1.0,50,0.52,0.7020394238059136,0.9492039423805914,1.56,1.0,0.52
17,GCN4_YEAST_Staller_2018,motif_avoidance,2,4,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.5,0.6826914329037149,0.9492039423805914,1.5,1.0,0.5
18,GCN4_YEAST_Staller_2018,novelty,3,0,tranception_l_rerank,Tranception_L,1.0,50,0.54,0.7171114480667172,0.9965883244882486,1.9,1.0,0.54
18,GCN4_YEAST_Staller_2018,novelty,3,0,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.52,0.7178620166793026,0.9965883244882486,1.82,1.0,0.52
18,GCN4_YEAST_Staller_2018,novelty,3,1,tranception_l_rerank,Tranception_L,1.0,50,0.54,0.7171114480667172,0.9965883244882486,1.9,1.0,0.54
18,GCN4_YEAST_Staller_2018,novelty,3,1,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.52,0.7178620166793026,0.9965883244882486,1.82,1.0,0.52
18,GCN4_YEAST_Staller_2018,novelty,3,2,tranception_l_rerank,Tranception_L,1.0,50,0.54,0.7171114480667172,0.9965883244882486,1.9,1.0,0.54
18,GCN4_YEAST_Staller_2018,novelty,3,2,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.52,0.7178620166793026,0.9965883244882486,1.82,1.0,0.52
18,GCN4_YEAST_Staller_2018,novelty,3,3,tranception_l_rerank,Tranception_L,1.0,50,0.54,0.7171114480667172,0.9965883244882486,1.9,1.0,0.54
18,GCN4_YEAST_Staller_2018,novelty,3,3,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.52,0.7178620166793026,0.9965883244882486,1.82,1.0,0.52
18,GCN4_YEAST_Staller_2018,novelty,3,4,tranception_l_rerank,Tranception_L,1.0,50,0.54,0.7171114480667172,0.9965883244882486,1.9,1.0,0.54
18,GCN4_YEAST_Staller_2018,novelty,3,4,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.52,0.7178620166793026,0.9965883244882486,1.82,1.0,0.52
19,GCN4_YEAST_Staller_2018,fragility_aware,3,0,tranception_l_rerank,Tranception_L,1.0,50,0.56,0.7373540561031083,0.9965883244882486,2.0,1.0,0.56
19,GCN4_YEAST_Staller_2018,fragility_aware,3,0,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.54,0.7231690674753601,0.9965883244882486,1.84,1.0,0.54
19,GCN4_YEAST_Staller_2018,fragility_aware,3,1,tranception_l_rerank,Tranception_L,1.0,50,0.56,0.7373540561031083,0.9965883244882486,2.0,1.0,0.56
19,GCN4_YEAST_Staller_2018,fragility_aware,3,1,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.54,0.7231690674753601,0.9965883244882486,1.84,1.0,0.54
19,GCN4_YEAST_Staller_2018,fragility_aware,3,2,tranception_l_rerank,Tranception_L,1.0,50,0.56,0.7373540561031083,0.9965883244882486,2.0,1.0,0.56
19,GCN4_YEAST_Staller_2018,fragility_aware,3,2,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.54,0.7231690674753601,0.9965883244882486,1.84,1.0,0.54
19,GCN4_YEAST_Staller_2018,fragility_aware,3,3,tranception_l_rerank,Tranception_L,1.0,50,0.56,0.7373540561031083,0.9965883244882486,2.0,1.0,0.56
19,GCN4_YEAST_Staller_2018,fragility_aware,3,3,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.54,0.7231690674753601,0.9965883244882486,1.84,1.0,0.54
19,GCN4_YEAST_Staller_2018,fragility_aware,3,4,tranception_l_rerank,Tranception_L,1.0,50,0.56,0.7373540561031083,0.9965883244882486,2.0,1.0,0.56
19,GCN4_YEAST_Staller_2018,fragility_aware,3,4,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.54,0.7231690674753601,0.9965883244882486,1.84,1.0,0.54
20,GCN4_YEAST_Staller_2018,motif_avoidance,3,0,tranception_l_rerank,Tranception_L,1.0,50,0.54,0.7171114480667172,0.9965883244882486,1.9,1.0,0.54
20,GCN4_YEAST_Staller_2018,motif_avoidance,3,0,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.52,0.7178620166793026,0.9965883244882486,1.82,1.0,0.52
20,GCN4_YEAST_Staller_2018,motif_avoidance,3,1,tranception_l_rerank,Tranception_L,1.0,50,0.54,0.7171114480667172,0.9965883244882486,1.9,1.0,0.54
20,GCN4_YEAST_Staller_2018,motif_avoidance,3,1,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.52,0.7178620166793026,0.9965883244882486,1.82,1.0,0.52
20,GCN4_YEAST_Staller_2018,motif_avoidance,3,2,tranception_l_rerank,Tranception_L,1.0,50,0.54,0.7171114480667172,0.9965883244882486,1.9,1.0,0.54
20,GCN4_YEAST_Staller_2018,motif_avoidance,3,2,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.52,0.7178620166793026,0.9965883244882486,1.82,1.0,0.52
20,GCN4_YEAST_Staller_2018,motif_avoidance,3,3,tranception_l_rerank,Tranception_L,1.0,50,0.54,0.7171114480667172,0.9965883244882486,1.9,1.0,0.54
20,GCN4_YEAST_Staller_2018,motif_avoidance,3,3,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.52,0.7178620166793026,0.9965883244882486,1.82,1.0,0.52
20,GCN4_YEAST_Staller_2018,motif_avoidance,3,4,tranception_l_rerank,Tranception_L,1.0,50,0.54,0.7171114480667172,0.9965883244882486,1.9,1.0,0.54
20,GCN4_YEAST_Staller_2018,motif_avoidance,3,4,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.52,0.7178620166793026,0.9965883244882486,1.82,1.0,0.52
21,GCN4_YEAST_Staller_2018,novelty,5,0,tranception_l_rerank,Tranception_L,1.0,50,0.54,0.7277331311599697,0.9965883244882486,2.02,1.0,0.54
21,GCN4_YEAST_Staller_2018,novelty,5,0,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.52,0.703062926459439,0.9965883244882486,2.0,1.0,0.52
21,GCN4_YEAST_Staller_2018,novelty,5,1,tranception_l_rerank,Tranception_L,1.0,50,0.54,0.7277331311599697,0.9965883244882486,2.02,1.0,0.54
21,GCN4_YEAST_Staller_2018,novelty,5,1,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.52,0.703062926459439,0.9965883244882486,2.0,1.0,0.52
21,GCN4_YEAST_Staller_2018,novelty,5,2,tranception_l_rerank,Tranception_L,1.0,50,0.54,0.7277331311599697,0.9965883244882486,2.02,1.0,0.54
21,GCN4_YEAST_Staller_2018,novelty,5,2,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.52,0.703062926459439,0.9965883244882486,2.0,1.0,0.52
21,GCN4_YEAST_Staller_2018,novelty,5,3,tranception_l_rerank,Tranception_L,1.0,50,0.54,0.7277331311599697,0.9965883244882486,2.02,1.0,0.54
21,GCN4_YEAST_Staller_2018,novelty,5,3,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.52,0.703062926459439,0.9965883244882486,2.0,1.0,0.52
21,GCN4_YEAST_Staller_2018,novelty,5,4,tranception_l_rerank,Tranception_L,1.0,50,0.54,0.7277331311599697,0.9965883244882486,2.02,1.0,0.54
21,GCN4_YEAST_Staller_2018,novelty,5,4,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.52,0.703062926459439,0.9965883244882486,2.0,1.0,0.52
22,GCN4_YEAST_Staller_2018,fragility_aware,5,0,tranception_l_rerank,Tranception_L,1.0,50,0.56,0.7319863532979528,0.9965883244882486,2.14,1.0,0.56
22,GCN4_YEAST_Staller_2018,fragility_aware,5,0,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.54,0.7290068233510234,0.9965883244882486,2.0,1.0,0.54
22,GCN4_YEAST_Staller_2018,fragility_aware,5,1,tranception_l_rerank,Tranception_L,1.0,50,0.56,0.7319863532979528,0.9965883244882486,2.14,1.0,0.56
22,GCN4_YEAST_Staller_2018,fragility_aware,5,1,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.54,0.7290068233510234,0.9965883244882486,2.0,1.0,0.54
22,GCN4_YEAST_Staller_2018,fragility_aware,5,2,tranception_l_rerank,Tranception_L,1.0,50,0.56,0.7319863532979528,0.9965883244882486,2.14,1.0,0.56
22,GCN4_YEAST_Staller_2018,fragility_aware,5,2,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.54,0.7290068233510234,0.9965883244882486,2.0,1.0,0.54
22,GCN4_YEAST_Staller_2018,fragility_aware,5,3,tranception_l_rerank,Tranception_L,1.0,50,0.56,0.7319863532979528,0.9965883244882486,2.14,1.0,0.56
22,GCN4_YEAST_Staller_2018,fragility_aware,5,3,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.54,0.7290068233510234,0.9965883244882486,2.0,1.0,0.54
22,GCN4_YEAST_Staller_2018,fragility_aware,5,4,tranception_l_rerank,Tranception_L,1.0,50,0.56,0.7319863532979528,0.9965883244882486,2.14,1.0,0.56
22,GCN4_YEAST_Staller_2018,fragility_aware,5,4,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.54,0.7290068233510234,0.9965883244882486,2.0,1.0,0.54
23,GCN4_YEAST_Staller_2018,motif_avoidance,5,0,tranception_l_rerank,Tranception_L,1.0,50,0.54,0.7277331311599697,0.9965883244882486,2.02,1.0,0.54
23,GCN4_YEAST_Staller_2018,motif_avoidance,5,0,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.52,0.707202426080364,0.9965883244882486,1.98,1.0,0.52
23,GCN4_YEAST_Staller_2018,motif_avoidance,5,1,tranception_l_rerank,Tranception_L,1.0,50,0.54,0.7277331311599697,0.9965883244882486,2.02,1.0,0.54
23,GCN4_YEAST_Staller_2018,motif_avoidance,5,1,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.52,0.707202426080364,0.9965883244882486,1.98,1.0,0.52
23,GCN4_YEAST_Staller_2018,motif_avoidance,5,2,tranception_l_rerank,Tranception_L,1.0,50,0.54,0.7277331311599697,0.9965883244882486,2.02,1.0,0.54
23,GCN4_YEAST_Staller_2018,motif_avoidance,5,2,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.52,0.707202426080364,0.9965883244882486,1.98,1.0,0.52
23,GCN4_YEAST_Staller_2018,motif_avoidance,5,3,tranception_l_rerank,Tranception_L,1.0,50,0.54,0.7277331311599697,0.9965883244882486,2.02,1.0,0.54
23,GCN4_YEAST_Staller_2018,motif_avoidance,5,3,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.52,0.707202426080364,0.9965883244882486,1.98,1.0,0.52
23,GCN4_YEAST_Staller_2018,motif_avoidance,5,4,tranception_l_rerank,Tranception_L,1.0,50,0.54,0.7277331311599697,0.9965883244882486,2.02,1.0,0.54
23,GCN4_YEAST_Staller_2018,motif_avoidance,5,4,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.52,0.707202426080364,0.9965883244882486,1.98,1.0,0.52
24,GFP_AEQVI_Sarkisyan_2016,novelty,1,0,tranception_l_rerank,Tranception_L,1.0,50,0.86,0.8577414239857677,0.9990718180763429,1.0,1.0,0.86
24,GFP_AEQVI_Sarkisyan_2016,novelty,1,0,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.84,0.8437865955060525,0.999961325753181,1.0,1.0,0.84
24,GFP_AEQVI_Sarkisyan_2016,novelty,1,1,tranception_l_rerank,Tranception_L,1.0,50,0.86,0.8577414239857677,0.9990718180763429,1.0,1.0,0.86
24,GFP_AEQVI_Sarkisyan_2016,novelty,1,1,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.84,0.8437865955060525,0.999961325753181,1.0,1.0,0.84
24,GFP_AEQVI_Sarkisyan_2016,novelty,1,2,tranception_l_rerank,Tranception_L,1.0,50,0.86,0.8577414239857677,0.9990718180763429,1.0,1.0,0.86
24,GFP_AEQVI_Sarkisyan_2016,novelty,1,2,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.84,0.8437865955060525,0.999961325753181,1.0,1.0,0.84
24,GFP_AEQVI_Sarkisyan_2016,novelty,1,3,tranception_l_rerank,Tranception_L,1.0,50,0.86,0.8577414239857677,0.9990718180763429,1.0,1.0,0.86
24,GFP_AEQVI_Sarkisyan_2016,novelty,1,3,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.84,0.8437865955060525,0.999961325753181,1.0,1.0,0.84
24,GFP_AEQVI_Sarkisyan_2016,novelty,1,4,tranception_l_rerank,Tranception_L,1.0,50,0.86,0.8577414239857677,0.9990718180763429,1.0,1.0,0.86
24,GFP_AEQVI_Sarkisyan_2016,novelty,1,4,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.84,0.8437865955060525,0.999961325753181,1.0,1.0,0.84
25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,0,tranception_l_rerank,Tranception_L,1.0,50,0.94,0.8743817921645975,0.9990718180763429,1.0,1.0,0.94
25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,0,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.86,0.8487210426576941,0.999961325753181,1.0,1.0,0.86
25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,1,tranception_l_rerank,Tranception_L,1.0,50,0.94,0.8743817921645975,0.9990718180763429,1.0,1.0,0.94
25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,1,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.86,0.8487210426576941,0.999961325753181,1.0,1.0,0.86
25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,2,tranception_l_rerank,Tranception_L,1.0,50,0.94,0.8743817921645975,0.9990718180763429,1.0,1.0,0.94
25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,2,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.86,0.8487210426576941,0.999961325753181,1.0,1.0,0.86
25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,3,tranception_l_rerank,Tranception_L,1.0,50,0.94,0.8743817921645975,0.9990718180763429,1.0,1.0,0.94
25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,3,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.86,0.8487210426576941,0.999961325753181,1.0,1.0,0.86
25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,4,tranception_l_rerank,Tranception_L,1.0,50,0.94,0.8743817921645975,0.9990718180763429,1.0,1.0,0.94
25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,4,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.86,0.8487210426576941,0.999961325753181,1.0,1.0,0.86
26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,0,tranception_l_rerank,Tranception_L,1.0,50,0.86,0.8577414239857677,0.9990718180763429,1.0,1.0,0.86
26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,0,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.84,0.8437865955060525,0.999961325753181,1.0,1.0,0.84
26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,1,tranception_l_rerank,Tranception_L,1.0,50,0.86,0.8577414239857677,0.9990718180763429,1.0,1.0,0.86
26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,1,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.84,0.8437865955060525,0.999961325753181,1.0,1.0,0.84
26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,2,tranception_l_rerank,Tranception_L,1.0,50,0.86,0.8577414239857677,0.9990718180763429,1.0,1.0,0.86
26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,2,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.84,0.8437865955060525,0.999961325753181,1.0,1.0,0.84
26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,3,tranception_l_rerank,Tranception_L,1.0,50,0.86,0.8577414239857677,0.9990718180763429,1.0,1.0,0.86
26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,3,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.84,0.8437865955060525,0.999961325753181,1.0,1.0,0.84
26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,4,tranception_l_rerank,Tranception_L,1.0,50,0.86,0.8577414239857677,0.9990718180763429,1.0,1.0,0.86
26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,4,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.84,0.8437865955060525,0.999961325753181,1.0,1.0,0.84
27,GFP_AEQVI_Sarkisyan_2016,novelty,2,0,tranception_l_rerank,Tranception_L,1.0,50,0.84,0.8452631782496034,0.9990718180763429,1.12,1.0,0.84
27,GFP_AEQVI_Sarkisyan_2016,novelty,2,0,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.78,0.8441068182697142,0.9975441853269907,1.9,1.0,0.78
27,GFP_AEQVI_Sarkisyan_2016,novelty,2,1,tranception_l_rerank,Tranception_L,1.0,50,0.82,0.8390783926983022,0.9990718180763429,1.12,1.0,0.82
27,GFP_AEQVI_Sarkisyan_2016,novelty,2,1,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.78,0.846072243493058,0.9968093746374289,1.88,1.0,0.78
27,GFP_AEQVI_Sarkisyan_2016,novelty,2,2,tranception_l_rerank,Tranception_L,1.0,50,0.78,0.8284499361874929,0.9990718180763429,1.12,1.0,0.78
27,GFP_AEQVI_Sarkisyan_2016,novelty,2,2,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.8,0.8435352129017288,0.9975441853269907,1.86,1.0,0.8
27,GFP_AEQVI_Sarkisyan_2016,novelty,2,3,tranception_l_rerank,Tranception_L,1.0,50,0.82,0.8384193835325058,0.9990718180763429,1.12,1.0,0.82
27,GFP_AEQVI_Sarkisyan_2016,novelty,2,3,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.8,0.853905712186255,0.9975441853269907,1.88,1.0,0.8
27,GFP_AEQVI_Sarkisyan_2016,novelty,2,4,tranception_l_rerank,Tranception_L,1.0,50,0.84,0.8471856750589782,0.9990718180763429,1.14,1.0,0.84
27,GFP_AEQVI_Sarkisyan_2016,novelty,2,4,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.76,0.8404625439919557,0.9975441853269907,1.88,1.0,0.76
28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,0,tranception_l_rerank,Tranception_L,1.0,50,0.92,0.8686788877286615,0.9990718180763429,1.06,1.0,0.92
28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,0,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.82,0.8449329001817689,0.9940635031132768,1.88,1.0,0.82
28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,1,tranception_l_rerank,Tranception_L,1.0,50,0.96,0.87813203387864,0.9990718180763429,1.04,1.0,0.96
28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,1,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.84,0.8531639401322658,0.9975441853269907,1.86,1.0,0.84
28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,2,tranception_l_rerank,Tranception_L,1.0,50,0.94,0.874802954712457,0.9990718180763429,1.04,1.0,0.94
28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,2,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.82,0.8470332985265111,0.9975441853269907,1.84,1.0,0.82
28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,3,tranception_l_rerank,Tranception_L,1.0,50,0.96,0.8780976137989714,0.9990718180763429,1.06,1.0,0.96
28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,3,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.82,0.8457914684611516,0.9940635031132768,1.86,1.0,0.82
28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,4,tranception_l_rerank,Tranception_L,1.0,50,0.94,0.8714970800943651,0.9990718180763429,1.04,1.0,0.94
28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,4,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.84,0.8555501411610009,0.9975441853269907,1.86,1.0,0.84
29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,0,tranception_l_rerank,Tranception_L,1.0,50,0.86,0.8520945972077193,0.9990718180763429,1.1,1.0,0.86
29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,0,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.78,0.840235526163128,0.9975441853269907,1.9,1.0,0.78
29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,1,tranception_l_rerank,Tranception_L,1.0,50,0.8,0.8355791468461152,0.9990718180763429,1.12,1.0,0.8
29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,1,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.78,0.8354704722125535,0.9975441853269907,1.88,1.0,0.78
29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,2,tranception_l_rerank,Tranception_L,1.0,50,0.84,0.8428924469195962,0.9797927060370499,1.12,1.0,0.84
29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,2,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.84,0.8524051514096763,0.9968093746374289,1.88,1.0,0.84
29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,3,tranception_l_rerank,Tranception_L,1.0,50,0.86,0.851118845960475,0.9990718180763429,1.1,1.0,0.86
29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,3,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.78,0.8347782031944927,0.9975441853269907,1.9,1.0,0.78
29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,4,tranception_l_rerank,Tranception_L,1.0,50,0.82,0.8440708512201724,0.9990718180763429,1.14,1.0,0.82
29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,4,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.78,0.8335282515373013,0.9975441853269907,1.9,1.0,0.78
